categories,subcategories,bedrooms,bathrooms,building_size,land_size,num_floors,furnished,geo_point,page_url,parent_url,ac_unit,balcony,yard,security,pool,price
house,"[""house"",""single-family-house""]",2,1,36.0,55.0,,,"[106.7866,-6.4472]",https://www.lamudi.co.id/rumah-cash-di-citayam-dengan-2-kamar-tidur-akses-d-170295673480.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,,,195000000
house,"[""house"",""single-family-house""]",2,1,38.0,60.0,,,"[106.83632,-6.4276]",https://www.lamudi.co.id/rumah-murah-dicilodong-depok-170022970841.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,yes,,672000000
house,"[""house"",""single-family-house""]",3,2,90.0,105.0,2.0,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-murah-2-lantai-dekat-pintu-toll-169899981422.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,yes,yes,yes,yes,900000000
house,"[""house"",""single-family-house""]",3,3,105.0,144.0,2.0,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/dijual-rumah-modern-di-kompleks-mahogany-residence-169933477077.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,yes,yes,yes,,2250000000
house,"[""house"",""single-family-house""]",4,3,195.0,325.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-lama-masih-terawat-dalam-komplek-di-cinere-170582225817.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,3200000000
house,"[""house"",""single-family-house""]",3,3,92.0,78.0,,,"[106.87486,-6.37158]",https://www.lamudi.co.id/rumah-di-cimanggis-dekat-lrt-cibubur-171012538312.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,,yes,,1045000000
house,"[""house"",""single-family-house""]",2,1,36.0,45.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/dijual-rumah-2-kamar-dengan-harga-paling-terjangka-170987837795.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,,220000000
house,"[""house"",""single-family-house""]",2,1,36.0,84.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-murah-nego-di-sukmajaya-depok-jawa-barat-169319400549.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,695000000
house,"[""house"",""single-family-house""]",2,1,45.0,60.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-389-juta-di-citayam-170940467732.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,,yes,,389000000
house,"[""house"",""single-family-house""]",3,3,115.0,150.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/dijual-rumah-siap-huni-dekat-dengan-tol-dan-stasiu-169077306998.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,,,,2040000000
house,"[""house"",""single-family-house""]",2,1,40.0,61.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/cluster-modern-minimalis-cukup-3-jt-free-biaya-all-171029938012.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,yes,,627000000
house,"[""house"",""townhouse""]",3,3,125.0,80.0,,,"[106.81353576717,-6.3993955421307]",https://www.lamudi.co.id/town-house-jakarta-selatan-17068849093.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,,yes,,1545000000
house,"[""house"",""single-family-house""]",3,3,93.0,71.0,,,"[106.90588671849,-6.3962395838962]",https://www.lamudi.co.id/rumah-minimalist-belakang-plaza-cibubur-dekat-lrt-170927813087.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,1289590000
house,"[""house"",""single-family-house""]",3,2,89.0,90.0,,123,"[106.88657,-6.3767355]",https://www.lamudi.co.id/paradesa-cibubur-tipe-a-lajja-169562997253.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,1377448800
house,"[""house"",""single-family-house""]",2,1,38.0,54.0,,,"[106.78738,-6.44166]",https://www.lamudi.co.id/promo-rumah-mewah-kpr-murah-hanya-3jt-all-in-denga-168724978456.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,yes,,325000000
house,"[""house"",""single-family-house""]",4,3,208.0,131.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-100-baru-170608382491.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,2350000000
house,"[""house"",""single-family-house""]",2,1,40.0,40.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/dijual-rumah-2-kamar-dilokasi-strategis-15-menit-m-170986297461.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,,150000000
house,"[""house"",""townhouse""]",2,1,36.0,60.0,,,"[106.7603207033,-6.4184870061914]",https://www.lamudi.co.id/green-permata-sawangan-ii-depok-sawangan-jawa-bara-170486526029.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,300000000
house,"[""house"",""single-family-house""]",3,3,150.0,106.0,,,"[106.86698392829,-6.364330110204]",https://www.lamudi.co.id/rumahh-aesthetic-murah-di-depok-dekat-stasiun-dpok-170441997048.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,,1780000000
house,"[""house"",""single-family-house""]",3,2,70.0,60.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/jual-rumah-ready-stok-royal-cijago-170748525956.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,,,850000000
house,"[""house"",""single-family-house""]",3,2,65.0,82.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-cluster-2-lantai-sawangan-depok-170952761514.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,yes,yes,yes,yes,720000000
house,"[""house"",""single-family-house""]",3,2,55.0,70.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-ready-murah-2-lantai-terdekat-ke-gdc-kota-de-170427168455.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,,,904500500
house,"[""house"",""single-family-house""]",4,3,200.0,149.0,,,"[106.81139,-6.38417]",https://www.lamudi.co.id/gdc-cluster-anggrek-luas-150-harga-miring-16817049557.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,,,,1990000000
house,"[""house"",""single-family-house""]",2,1,21.0,40.0,1.0,,"[106.80257,-6.42261]",https://www.lamudi.co.id/rumah-harga-promo-2kt-1km-tipe-21-lt-40m-akses-mob-16996688258.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,,yes,yes,,200000000
house,"[""house"",""single-family-house""]",2,1,45.0,80.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-siap-huni-di-nirwana-cipayung-griya-vitara-i-16970341730.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,,660000000
house,"[""house"",""single-family-house""]",4,2,202.0,119.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-legalitas-aman-19-menit-stasiun-krl-depok-169855356327.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,,yes,yes,,1800000000
house,"[""house"",""single-family-house""]",4,3,170.0,155.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/dijual-rumah-dalam-cluster-perumahan-permata-puri-168250312226.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,,,2300000000
house,"[""house"",""single-family-house""]",4,2,110.0,78.0,2.0,,"[106.88875,-6.3835]",https://www.lamudi.co.id/jual-rumah-murah-di-bungur-cimanggis-depok-dekat-l-170954081513.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,yes,yes,yes,,1290000000
house,"[""house"",""single-family-house""]",3,2,120.0,84.0,,,"[106.7761,-6.3606]",https://www.lamudi.co.id/jual-rumah-baru-2-lantai-strategis-dalam-cluster-d-169414801885.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,yes,yes,yes,,1255000000
house,"[""house"",""single-family-house""]",3,2,125.0,144.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-hunian-sawangan-hill-2-dekat-rs-citra-arafiq-170763447585.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,800000000
house,"[""house"",""single-family-house""]",3,2,70.0,61.0,,,"[106.81139,-6.38417]",https://www.lamudi.co.id/dijual-rumah-di-tanah-baru-beji-depok-dekat-toll-k-170081555568.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,yes,yes,yes,,900000000
house,"[""house"",""townhouse""]",2,1,40.0,81.0,,No,"[106.83500054016,-6.4424265754003]",https://www.lamudi.co.id/beli-arka-village-1-dapet-motor-beat-baru-169277114422.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,,,,712000000
house,"[""house"",""single-family-house""]",5,2,120.0,89.0,,,"[106.7761,-6.3606]",https://www.lamudi.co.id/rumah-semi-furnished-depok-169500192729.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,,,,,1325000000
house,"[""house"",""single-family-house""]",3,2,140.0,108.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/cinere-mega-cinere-rumah-cantik-2-kamar-besar-di-l-169105421767.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,1700000000
house,"[""house"",""single-family-house""]",2,1,54.0,90.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/dijual-rumah-murah-siap-huni-di-permata-cimanggis-16910317847.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,920000000
house,"[""house"",""single-family-house""]",3,5,63.0,47.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-2-lantai-di-pondok-rajeg-5-menit-ke-stasiun-170928046711.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,450360690
house,"[""house"",""single-family-house""]",3,2,150.0,113.0,,,"[106.7761,-6.3606]",https://www.lamudi.co.id/di-jual-rumah-siap-huni-di-limo-depok-bebas-biaya-170254578765.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,,,,,2040000000
house,"[""house"",""townhouse""]",3,2,70.0,85.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-2-lantai-limo-cinere-jual-bu-type-70-85-775j-170683611519.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,yes,yes,,775000000
house,"[""house"",""single-family-house""]",3,1,60.0,104.0,,,null,https://www.lamudi.co.id/dijual-rumah-murah-siap-huni-jatijajar-depok-170596639167.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,,,595000000
house,"[""house"",""single-family-house""]",2,1,36.0,52.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-cluster-murah-didepok-169693003124.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,,,,,225000000
house,"[""house"",""single-family-house""]",2,1,36.0,40.0,,,"[106.77318,-6.40482]",https://www.lamudi.co.id/djual-rumah-murah-terlaris-dan-strategis-di-depok-169693032011.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,,yes,yes,,165000000
house,"[""house"",""single-family-house""]",3,3,120.0,62.0,3.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-mewah-design-eropa-modern-promo-free-biaya-d-17090868630.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,1950000000
house,"[""house"",""single-family-house""]",4,2,100.0,148.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-minimalis-strategis-dekat-pasar-segar-depok-170443527620.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,1060000000
house,"[""house"",""single-family-house""]",2,1,45.0,95.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-murah-dekat-dengan-rumah-sakit-umum-depok-rp-168632254457.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,420000000
house,"[null,""house""]",3,2,60.0,72.0,,,null,https://www.lamudi.co.id/buruan-eropa-classic-dekat-pintu-tol-cibubur-9.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,,yes,,yes,650000000
house,"[""house"",""single-family-house""]",3,2,230.0,263.0,,,"[106.785522,-6.389605]",https://www.lamudi.co.id/rumah-di-pancoran-mas-depok-jawa-barat-169703664089.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,yes,yes,,,3000000000
house,"[""house"",""single-family-house""]",2,1,52.0,72.0,,,"[106.7761,-6.3606]",https://www.lamudi.co.id/rumah-murah-di-limo-depok-bisa-kpr-dan-siap-huni-n-169777572160.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,,yes,yes,,750000000
house,"[""house"",""single-family-house""]",3,3,100.0,72.0,,123,"[106.812855,-6.442574]",https://www.lamudi.co.id/rumah-ready-furnished-7-menit-ke-stasiun-citayam-d-171058369421.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,yes,yes,,580000000
house,"[""house"",""single-family-house""]",3,2,121.0,130.0,,,"[106.892485,-6.379862]",https://www.lamudi.co.id/rumah-sudah-di-renovasi-siap-huni-di-perumahan-bat-169926049641.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,,,2040000000
house,"[""house"",""single-family-house""]",3,2,60.0,70.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/cluster-minimalist-modern-lokasi-strategis-dekat-s-170011746825.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,,yes,yes,yes,923120000
house,"[""house"",""single-family-house""]",2,1,40.0,50.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-minimalis-siap-huni-cilodong-depok-mulai-400-170684704239.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,,,,490000000
house,"[""house"",""townhouse""]",3,2,58.0,53.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/hunian-2-lantai-termurah-500jt-an-dekat-ke-stasiun-170706008733.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,yes,yes,yes,,520000000
house,"[""house"",""single-family-house""]",2,1,45.0,57.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-modern-2-kamar-akses-mudah-lokasi-asri-dan-s-169658616732.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,265000000
house,"[null,""house""]",3,2,60.0,72.0,,,null,https://www.lamudi.co.id/woow-eropa-classic-dekat-pintu-tol-cibubur-40.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,yes,,yes,650000000
house,"[""house"",""single-family-house""]",2,1,45.0,80.0,,,"[106.81139,-6.38417]",https://www.lamudi.co.id/rumah-2lantai-halaman-luas-dekat-depok-170348784418.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,yes,yes,yes,yes,433755000
house,"[""house"",""single-family-house""]",2,2,500.0,791.0,2.0,,"[106.7761,-6.3606]",https://www.lamudi.co.id/dijual-rumah-plus-ruko-pinggir-jl-limo-170549134373.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,,,,,7900000000
house,"[""house"",""single-family-house""]",2,1,90.0,90.0,,,"[106.75639,-6.41581]",https://www.lamudi.co.id/jual-rumah-cepat-di-bumi-sawangan-indah-depok-bisa-170954014755.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,540000000
house,"[""house"",""single-family-house""]",3,3,150.0,106.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-shm-siap-huni-2-lantai-di-panoramic-garden-b-169743171471.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,1780000000
house,"[""house"",""single-family-house""]",4,2,110.0,202.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-strategis-9-menit-ke-dtc-depok-town-center-b-170010486574.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,,1070000000
house,"[""house"",""single-family-house""]",4,4,101.0,232.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/dijual-rumah-siap-huni-di-pondok-cibubur-lokasi-de-169710374841.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,3000000000
house,"[""house"",""single-family-house""]",2,2,72.0,75.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/t75m2-rumah-murah-minimalis-kekinian-tanpa-dp-di-c-169570092527.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,950000000
house,"[null,""house""]",3,2,60.0,72.0,,,null,https://www.lamudi.co.id/buruan-eropa-classic-dekat-pintu-tol-cibubur-19.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,,yes,,yes,650000000
house,"[""house"",""single-family-house""]",3,2,56.0,67.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/cluster-murah-dan-strategis-di-dalam-perumahan-cim-169064520930.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,yes,yes,yes,,696000000
house,"[""house"",""single-family-house""]",2,1,30.0,42.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/dijual-rumah-baru-2-kamar-di-lokasi-strategis-mula-170807336815.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,165000000
house,"[""house"",""single-family-house""]",3,2,70.0,72.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/gran-haikal-3-dua-lantai-169405258518.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,yes,yes,yes,,795000000
house,"[""house"",""single-family-house""]",3,2,95.0,84.0,2.0,123,"[106.78228675272,-6.4020201596056]",https://www.lamudi.co.id/premier-promenade-tipe-orchid-170183452127.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,yes,1888000000
house,"[""house"",""single-family-house""]",3,3,120.0,72.0,2.0,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-2-lantai-strategis-hanya-10-menit-ke-d-mall-170599227341.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,,1610000000
house,"[""house"",""single-family-house""]",5,3,170.0,120.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/for-sale-brand-new-house-cineredalam-komplek-besar-169953371776.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,1950000000
house,"[""house"",""single-family-house""]",3,3,93.0,73.0,,,"[106.88288,-6.3632]",https://www.lamudi.co.id/rumah-belakang-plaza-cibubur-dekat-lrt-cibubur-170936979046.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,1250000000
house,"[""house"",""single-family-house""]",4,2,62.0,66.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/miliki-segera-rumah-mewah-bergaya-eropa-classic-2-170764847350.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,888000000
house,"[""house"",""single-family-house""]",2,2,52.0,56.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-komtemporer-2-lantai-cicilan-4-jutaan-di-cim-170590424478.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,630000000
house,"[""house"",""single-family-house""]",3,2,189.0,108.0,,,"[106.82069,-6.43258]",https://www.lamudi.co.id/rumah-bernuansa-alam-siap-huni-strategis-15-menit-169932386641.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,,,,1500000000
house,"[""house"",""townhouse""]",2,1,56.0,60.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/hunian-premium-di-cilodong-gdc-170981971395.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,yes,,695000000
house,"[""house"",""single-family-house""]",2,1,30.0,40.0,,,"[106.79639,-6.46319]",https://www.lamudi.co.id/rumah-terlaris-harga-spesial-khusus-minggu-ini-fre-169295439798.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,yes,,170000000
house,"[""house"",""single-family-house""]",3,2,47.0,99.0,1.0,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-siap-huni-bebas-banjir-di-cilodong-depok-har-169512003412.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,,,,1060000000
house,"[""house"",""townhouse""]",3,2,60.0,104.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/hunian-strategis-di-grand-depok-city-kpr-800jt-an-168481853599.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,yes,yes,yes,,780000000
house,"[""house"",""single-family-house""]",5,6,230.0,180.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-rumah-cibere-brand-new-renovated-dalam-komp-169986029788.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,3200000000
house,"[""house"",""single-family-house""]",2,2,60.0,81.0,1.0,,"[106.79892,-6.45077]",https://www.lamudi.co.id/rumah-kampung-dekat-stasiun-citayam-169810255353.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,,,,410000000
house,"[""house"",""townhouse""]",3,2,72.0,60.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-mewah-terlaris-akses-2-mobil-bebas-banjir-5m-170841712448.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,yes,yes,yes,,850000000
house,"[""house"",""single-family-house""]",4,3,150.0,150.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-minimalis-di-puri-primacom-residence-sawanga-170470050650.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,,,,2250000000
house,"[""house"",""single-family-house""]",2,1,36.0,60.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-pinggir-jalan-raya-dp-ringan-free-biaya-15-m-167798691871.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,yes,yes,,649000000
house,"[""house"",""single-family-house""]",3,2,75.0,65.0,2.0,,"[106.82964363495,-6.4444832111712]",https://www.lamudi.co.id/ready-stock-hunian-mewah-murah-2lt-dalam-perumahan-169192142127.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,yes,yes,yes,,865000000
house,"[""house"",""single-family-house""]",3,2,66.0,64.0,,,"[106.86244,-6.4471]",https://www.lamudi.co.id/rumah-2-lantai-ready-stock-di-depok-sertifikat-shm-170416989530.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,600000000
house,"[""house"",""single-family-house""]",6,5,243.0,340.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-rumah-mewah-2-lantai-megapolitan-cinere-dep-170254531424.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,3900000000
house,"[""house"",""single-family-house""]",3,2,65.0,66.0,,,"[106.89541,-6.39857]",https://www.lamudi.co.id/real-estate-fasilitas-mini-waterboom-hanya-8-menit-170927907396.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,yes,yes,,,815000000
house,"[""house"",""single-family-house""]",5,4,250.0,200.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-hadap-utara-di-komplek-nyaman-dekat-tol-cine-170675898986.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,yes,yes,,3500000000
house,"[""house"",""single-family-house""]",3,3,102.0,87.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-second-2-lt-dalam-perumahan-cluster-dgn-loka-169166560431.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,yes,,,1400000000
house,"[null,""house""]",3,2,60.0,72.0,,,null,https://www.lamudi.co.id/buruan-eropa-classic-dekat-pintu-tol-cibubur-18.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,,yes,,yes,650000000
house,"[""house"",""single-family-house""]",2,1,70.0,113.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-dijual-cepat-17064453087.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,,,,800000000
house,"[""house"",""single-family-house""]",3,3,120.0,100.0,,,"[1,1]",https://www.lamudi.co.id/dijual-hunia-mewah-dan-nyaman-di-beji-depok-shm-17022971868.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,,,,1350000000
house,"[null,""house""]",3,2,54.0,65.0,,,null,https://www.lamudi.co.id/tinggal-beberapa-unit-rumah-mewah-termurah-di-cimanggis-depok-19.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,yes,,yes,665000000
house,"[""house"",""single-family-house""]",3,2,100.0,162.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/hunian-megah-1-lantai-harga-terjangkau-dekat-mrt-l-170555413613.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,2300000000
house,"[""house"",""single-family-house""]",3,2,90.0,180.0,2.0,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-siap-huni-dekat-stasiun-universitas-indonesi-169511998690.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,,,1400000000
house,"[""house"",""single-family-house""]",5,4,386.0,202.0,,No,"[106.843995,-6.396921]",https://www.lamudi.co.id/dijual-rumah-mewah-2-lantai-di-sukmajaya-depok-169335577891.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,yes,yes,,,2400000000
house,"[""house"",""subsidized-house""]",2,1,42.0,89.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-minimalis-akses-langsung-jl-raya-di-selatan-169768542284.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,yes,yes,yes,yes,760000000
house,"[""house"",""single-family-house""]",5,5,230.0,180.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-second-mewah-lt-180-di-mega-cinere-akses-dek-170979910486.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,yes,,,3200000000
house,"[""house"",""single-family-house""]",2,2,60.0,84.0,1.0,,"[106.79478,-6.38006]",https://www.lamudi.co.id/jual-rumah-murah-di-bukit-mampang-residence-depok-169968083739.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,,yes,yes,,850000000
house,"[""house"",""single-family-house""]",4,4,125.0,84.0,,,"[106.80343635612,-6.3749576871674]",https://www.lamudi.co.id/rumah-klasik-2lantai-lokasi-strategis-bebas-banjir-169693144681.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,yes,,,1285000000
house,"[""house"",""single-family-house""]",5,4,400.0,240.0,2.0,,"[106.76964,-6.39069]",https://www.lamudi.co.id/rumah-baru-2-lantai-dalam-komplek-dekat-cinere-mal-170555878829.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,yes,yes,yes,,4790000000
house,"[""house"",""single-family-house""]",4,4,155.0,145.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-di-jual-area-cinere-169858386115.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,yes,yes,yes,,2400000000
house,"[""house"",""single-family-house""]",2,1,45.0,45.0,,,"[106.81805,-6.4076]",https://www.lamudi.co.id/hunian-nyaman-dijual-ready-strategis-dan-nyaman-169322607585.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,,180000000
